BATCH_LAB_ID,LAT,LON,BBOT,BTOP,METHOD,SOC,W350,W360,W370,W380,W390,W400,W410,W420,W430,W440,W450,W460,W470,W480,W490,W500,W510,W520,W530,W540,W550,W560,W570,W580,W590,W600,W610,W620,W630,W640,W650,W660,W670,W680,W690,W700,W710,W720,W730,W740,W750,W760,W770,W780,W790,W800,W810,W820,W830,W840,W850,W860,W870,W880,W890,W900,W910,W920,W930,W940,W950,W960,W970,W980,W990,W1000,W1010,W1020,W1030,W1040,W1050,W1060,W1070,W1080,W1090,W1100,W1110,W1120,W1130,W1140,W1150,W1160,W1170,W1180,W1190,W1200,W1210,W1220,W1230,W1240,W1250,W1260,W1270,W1280,W1290,W1300,W1310,W1320,W1330,W1340,W1350,W1360,W1370,W1380,W1390,W1400,W1410,W1420,W1430,W1440,W1450,W1460,W1470,W1480,W1490,W1500,W1510,W1520,W1530,W1540,W1550,W1560,W1570,W1580,W1590,W1600,W1610,W1620,W1630,W1640,W1650,W1660,W1670,W1680,W1690,W1700,W1710,W1720,W1730,W1740,W1750,W1760,W1770,W1780,W1790,W1800,W1810,W1820,W1830,W1840,W1850,W1860,W1870,W1880,W1890,W1900,W1910,W1920,W1930,W1940,W1950,W1960,W1970,W1980,W1990,W2000,W2010,W2020,W2030,W2040,W2050,W2060,W2070,W2080,W2090,W2100,W2110,W2120,W2130,W2140,W2150,W2160,W2170,W2180,W2190,W2200,W2210,W2220,W2230,W2240,W2250,W2260,W2270,W2280,W2290,W2300,W2310,W2320,W2330,W2340,W2350,W2360,W2370,W2380,W2390,W2400,W2410,W2420,W2430,W2440,W2450,W2460,W2470,W2480,W2490,W2500
FS15R_FS4087,-37.63794,143.82138,147,102,FIELD_SPEC_FR,0.22276266428934977,0.08151,0.0599755,0.0548545,0.0561345,0.0564855,0.0585015,0.0598975,0.0628745,0.067484,0.075341,0.0792775,0.0793855,0.078678,0.0806295,0.086648,0.096212,0.1069915,0.1187205,0.1331235,0.1512935,0.1737935,0.200207,0.228806,0.2573205,0.280093,0.2974135,0.3083085,0.3145425,0.31869,0.3218615,0.325162,0.3290045,0.3341075,0.3402475,0.3478025,0.3563515,0.365718,0.3755025,0.3844965,0.3920465,0.3975605,0.4002735,0.4004695,0.3982595,0.3937825,0.3880375,0.381418,0.3741735,0.366863,0.3600205,0.3535595,0.34774,0.342675,0.338598,0.33521,0.3325595,0.3307825,0.3297955,0.32967,0.3298575,0.330464,0.331623,0.333188,0.334373,0.336288,0.3389285,0.3418165,0.3452665,0.348992,0.3528785,0.356655,0.3611245,0.365943,0.371221,0.376825,0.382882,0.389056,0.3956835,0.402544,0.4094615,0.4163725,0.422839,0.42922,0.435484,0.441387,0.4470275,0.4522535,0.456834,0.4604695,0.463487,0.466644,0.4695185,0.471784,0.473378,0.47392,0.473762,0.4735255,0.473591,0.4735825,0.4735195,0.471901,0.4677875,0.4642335,0.451407,0.4290035,0.4192885,0.41223,0.4136475,0.445658,0.451173,0.4520835,0.454411,0.4588385,0.462749,0.4647655,0.4657855,0.4667,0.4672045,0.46824,0.468602,0.468512,0.469493,0.470593,0.4709695,0.471226,0.471188,0.471073,0.4708285,0.4704765,0.4701895,0.4699325,0.4695235,0.469299,0.468853,0.4683815,0.467846,0.467489,0.4666305,0.4656375,0.46425,0.462584,0.4611905,0.4596035,0.4580425,0.4566365,0.4559935,0.4517545,0.451631,0.4521165,0.4517625,0.4518155,0.450047,0.4421045,0.4284245,0.416681,0.401184,0.388207,0.384747,0.385984,0.388524,0.3918655,0.396155,0.400981,0.4058145,0.410834,0.415755,0.4201705,0.4240275,0.4275135,0.4304265,0.4323835,0.4333675,0.4332885,0.433068,0.4326585,0.432439,0.429698,0.428658,0.4245635,0.409494,0.3792945,0.3535085,0.3461995,0.342765,0.331441,0.3054065,0.2955755,0.3495235,0.362702,0.3566295,0.3522205,0.346513,0.340428,0.343135,0.3425055,0.3383755,0.331429,0.3277435,0.3289395,0.327481,0.318122,0.312346,0.308926,0.3011225,0.3020215,0.3056415,0.307594,0.301443,0.294271,0.2841875,0.277458,0.2781955,0.273965,0.26886,0.2780855,0.2801415
FS15R_FS4089,-32.218628,134.23181,18,0,FIELD_SPEC_FR,0.5183043968016925,0.032692,0.0266415,0.0232955,0.02436,0.023163,0.0249745,0.023672,0.02335,0.024681,0.0256195,0.0260685,0.0270055,0.02813,0.0285905,0.029748,0.0310335,0.03244,0.033991,0.0361135,0.039502,0.044398,0.051416,0.0606605,0.0712925,0.081543,0.0911355,0.098933,0.105374,0.110655,0.1150045,0.1190095,0.123011,0.1273045,0.131583,0.135827,0.1398185,0.1433595,0.1465195,0.149027,0.150768,0.151951,0.152332,0.152318,0.151763,0.150739,0.149524,0.1482865,0.1468925,0.145623,0.144676,0.143792,0.143076,0.142743,0.142707,0.1426815,0.1429415,0.143443,0.144256,0.1452085,0.146156,0.1471605,0.1484685,0.149551,0.148955,0.1499565,0.1508925,0.1516905,0.1525205,0.1529485,0.1534105,0.153646,0.15366,0.153772,0.153791,0.1538155,0.1538355,0.1536515,0.153531,0.1533715,0.153132,0.1528205,0.1525025,0.152086,0.1516385,0.1512925,0.151027,0.15075,0.1503565,0.149938,0.149512,0.14914,0.1486755,0.148233,0.147833,0.1474955,0.147078,0.1467515,0.146364,0.146065,0.1457615,0.145477,0.145113,0.1446505,0.143949,0.1430405,0.142522,0.1416305,0.141167,0.141849,0.141677,0.141387,0.1413535,0.1415655,0.14179,0.1418635,0.141806,0.141748,0.141723,0.141768,0.141727,0.141696,0.1418145,0.1418455,0.141897,0.141914,0.141975,0.1420175,0.1420845,0.1422575,0.1424375,0.1426155,0.142755,0.142987,0.143084,0.143283,0.143567,0.1436805,0.143859,0.1438795,0.1439155,0.143931,0.1440335,0.143989,0.1440605,0.1442125,0.144404,0.1434745,0.143671,0.144055,0.1444965,0.144695,0.144783,0.1446665,0.143896,0.1431035,0.1417995,0.140777,0.1402495,0.140188,0.140896,0.1417445,0.1423945,0.1434395,0.1445965,0.145727,0.146723,0.147999,0.149274,0.1500505,0.1507235,0.1517335,0.152305,0.1530765,0.1536975,0.154309,0.155288,0.156165,0.156807,0.1576155,0.15721,0.1553225,0.153112,0.15123,0.1499475,0.148435,0.146489,0.1461805,0.1498145,0.15041,0.1493275,0.14781,0.1466455,0.1462865,0.148273,0.1495325,0.1496865,0.150016,0.149991,0.151016,0.1512875,0.1515875,0.1506185,0.150914,0.1503585,0.150514,0.1520785,0.1530085,0.1515895,0.1519845,0.150393,0.1494235,0.1490085,0.1424255,0.147978,0.1420245,0.145657
FS15R_FS4090,-33.774414,150.75383,34,18,FIELD_SPEC_FR,0.7642669877003151,0.045326,0.0267925,0.0252665,0.026222,0.0251395,0.0243625,0.0239985,0.0248385,0.024874,0.026036,0.026692,0.027993,0.028544,0.028997,0.0298725,0.031289,0.032817,0.0342365,0.03654,0.039727,0.044761,0.0521325,0.0616185,0.072994,0.083864,0.094211,0.1027065,0.109596,0.115154,0.1198045,0.123936,0.128061,0.1325205,0.1369635,0.1414305,0.145498,0.14919,0.152438,0.1548255,0.1565095,0.1575015,0.157644,0.157341,0.1564645,0.1550165,0.1534175,0.151798,0.150066,0.1485255,0.1471545,0.1460625,0.145107,0.1444885,0.14429,0.144317,0.144451,0.1448335,0.14552,0.146426,0.147381,0.148318,0.149425,0.150665,0.150208,0.1509865,0.1519785,0.152884,0.1534555,0.15397,0.1542645,0.1543675,0.1543895,0.1544305,0.15441,0.1541765,0.153938,0.1537,0.153441,0.1531515,0.15295,0.152583,0.1521095,0.151548,0.151123,0.150657,0.1501895,0.1498195,0.149317,0.148858,0.148379,0.147903,0.147427,0.1469465,0.146462,0.146041,0.145579,0.145175,0.1447855,0.144374,0.1440145,0.1436375,0.143177,0.1426395,0.141748,0.1406035,0.1398755,0.1390205,0.13867,0.1395075,0.1393675,0.139095,0.1390235,0.1393075,0.1395255,0.1395565,0.139584,0.13948,0.139411,0.13948,0.139441,0.1393785,0.1394335,0.139502,0.139604,0.1396385,0.139658,0.1397215,0.139841,0.139982,0.1401365,0.1403405,0.1405295,0.140714,0.1408745,0.1409425,0.141068,0.141311,0.141511,0.141578,0.141572,0.141552,0.141625,0.1416245,0.141734,0.141819,0.14203,0.141473,0.14183,0.1420885,0.1423585,0.142812,0.1429115,0.1427145,0.1417445,0.141003,0.139855,0.1385725,0.1385465,0.1385945,0.139389,0.1401545,0.1408955,0.141748,0.1426385,0.1437435,0.144953,0.1460205,0.1471525,0.148136,0.149138,0.149635,0.150477,0.1511625,0.1517545,0.1523545,0.153267,0.153818,0.1546325,0.155178,0.154481,0.152593,0.1502025,0.1483865,0.146566,0.145104,0.1425945,0.142357,0.1458345,0.1466935,0.1457665,0.1444355,0.1436325,0.142999,0.145185,0.146217,0.147209,0.147212,0.147728,0.1484595,0.148866,0.148035,0.147941,0.147532,0.146987,0.1479625,0.1481365,0.148618,0.1473065,0.1476825,0.1467005,0.1452675,0.147937,0.1445355,0.145765,0.1416555,0.143604
FS15R_FS4091,-35.952057,142.64551,56,34,FIELD_SPEC_FR,0.5319169093751596,0.028145,0.029073,0.0279725,0.027544,0.026236,0.024175,0.024808,0.0254215,0.02525,0.026105,0.027074,0.027648,0.028405,0.028917,0.029764,0.030976,0.0319845,0.033406,0.035452,0.038512,0.043277,0.050207,0.0594195,0.0704855,0.081244,0.091428,0.099878,0.1066625,0.1121175,0.1166575,0.12074,0.1248645,0.1292675,0.1337755,0.1381555,0.1422575,0.1459375,0.149132,0.151604,0.153248,0.154247,0.1543235,0.1539115,0.1530235,0.1514815,0.149852,0.1481715,0.1462625,0.1446705,0.1433395,0.1422205,0.141216,0.1407345,0.1405125,0.1404655,0.140614,0.141025,0.141664,0.1427055,0.143564,0.144701,0.145783,0.1470695,0.146093,0.147025,0.1481935,0.149133,0.149732,0.150184,0.1503825,0.15062,0.1505685,0.150569,0.1504295,0.1503495,0.1501,0.1498955,0.149595,0.1492415,0.1489935,0.1486325,0.148232,0.1478205,0.14725,0.1467155,0.146347,0.145977,0.1454775,0.1449785,0.144522,0.1439575,0.1434945,0.1429945,0.1425795,0.142182,0.1417305,0.1413305,0.1408785,0.140429,0.140175,0.1398045,0.139424,0.138837,0.1379185,0.1369175,0.136395,0.1355185,0.1350755,0.1358335,0.135588,0.1352845,0.135226,0.135421,0.1356595,0.135692,0.135714,0.135629,0.1356075,0.1356395,0.135584,0.135475,0.1355845,0.135647,0.1357315,0.1357465,0.1359335,0.1360055,0.136046,0.1361695,0.1363,0.1364585,0.1366595,0.1368585,0.1369585,0.137185,0.137304,0.1374845,0.1375675,0.137598,0.1376075,0.1376265,0.1376655,0.137769,0.137916,0.1380565,0.138284,0.1375445,0.1382245,0.138482,0.1385705,0.138629,0.138977,0.138699,0.1380285,0.137222,0.1360225,0.1348775,0.134791,0.1350275,0.135351,0.1363,0.1371935,0.137966,0.139066,0.1401,0.141217,0.142509,0.143492,0.1444745,0.1454165,0.145973,0.146812,0.1475275,0.1480465,0.148812,0.1496005,0.1505795,0.151343,0.1520015,0.1514505,0.149568,0.147312,0.1453415,0.1437505,0.142538,0.1402285,0.139854,0.1437645,0.1447135,0.143658,0.141792,0.1408845,0.140475,0.1423255,0.1437855,0.143942,0.1439425,0.1443945,0.145178,0.145575,0.1451155,0.1448145,0.14477,0.144921,0.1455955,0.1453845,0.1463535,0.146678,0.145578,0.1450535,0.142429,0.143937,0.143933,0.138899,0.139624,0.1436555
FS15R_FS4092,-20.077328,146.2578,90,56,FIELD_SPEC_FR,0.371719187592076,0.0313135,0.0295035,0.030159,0.027687,0.0283765,0.0248085,0.024573,0.0245565,0.0261105,0.026457,0.0270905,0.0279725,0.028658,0.0291135,0.0300725,0.0312415,0.0322725,0.0335335,0.0357495,0.0388865,0.043598,0.050667,0.059979,0.071325,0.082266,0.0928075,0.101554,0.1086605,0.1144055,0.1191395,0.123409,0.1275985,0.132272,0.136935,0.1414655,0.145795,0.1495585,0.15292,0.15542,0.1571595,0.158214,0.1583525,0.1578415,0.156891,0.155402,0.1536635,0.1518885,0.15001,0.1482725,0.1467855,0.14571,0.144792,0.144126,0.143872,0.1438295,0.1439765,0.1444075,0.1450455,0.14595,0.1469835,0.147881,0.149124,0.1503215,0.1496385,0.150611,0.151439,0.152288,0.152825,0.1533575,0.1536715,0.15363,0.153558,0.1536005,0.1535635,0.153373,0.153254,0.1529235,0.1525765,0.152267,0.151869,0.1514865,0.150988,0.150418,0.1498795,0.1493535,0.1489575,0.148596,0.1481255,0.1476475,0.147131,0.14655,0.146036,0.1455325,0.1450425,0.1445835,0.1441115,0.14365,0.1432045,0.142854,0.142467,0.142133,0.1416765,0.1411285,0.1402805,0.139371,0.1388905,0.137979,0.137499,0.138222,0.1379775,0.137612,0.1375265,0.1378065,0.138006,0.1380165,0.137928,0.137823,0.137785,0.1377715,0.1377255,0.1376765,0.1376805,0.137729,0.1378725,0.137874,0.1379575,0.138042,0.138255,0.138353,0.138441,0.1385475,0.138746,0.138871,0.1390485,0.139203,0.139372,0.1395395,0.139682,0.139812,0.1396835,0.1397275,0.1398115,0.139828,0.1400475,0.1401375,0.1403355,0.139219,0.1395045,0.1398775,0.1400845,0.140367,0.140652,0.1402675,0.139411,0.138801,0.1376315,0.1366955,0.136427,0.136861,0.137414,0.13811,0.1389535,0.1397265,0.141007,0.141956,0.1430555,0.1441175,0.14518,0.146192,0.147054,0.147893,0.1487235,0.1494825,0.1501845,0.1507895,0.1516675,0.152469,0.1537255,0.154067,0.153935,0.1522555,0.149775,0.1479315,0.146359,0.145117,0.1430475,0.1426475,0.1463,0.147064,0.1461605,0.1442775,0.1431655,0.142884,0.1448045,0.1462125,0.1468865,0.1469885,0.146987,0.148039,0.148586,0.1474175,0.147567,0.1482925,0.147498,0.1480515,0.1489725,0.14889,0.1494995,0.1486225,0.146062,0.146683,0.1443735,0.143964,0.145356,0.138833,0.14526
FS15R_FS4093,-29.801256,152.09007,150,90,FIELD_SPEC_FR,0.0809767563586119,0.03546,0.0332125,0.0271025,0.0232885,0.024715,0.025785,0.02407,0.024509,0.024725,0.0252665,0.0261125,0.026875,0.027218,0.027798,0.028523,0.0297605,0.030831,0.0323145,0.0342785,0.037349,0.042085,0.0490515,0.058355,0.0697045,0.080879,0.0916695,0.1006435,0.107962,0.1139285,0.1188225,0.1231785,0.1274915,0.132263,0.1369945,0.141726,0.146072,0.14995,0.1533765,0.155914,0.157658,0.1586115,0.1586545,0.158041,0.1569535,0.1553455,0.1534945,0.151607,0.149581,0.147733,0.146307,0.145013,0.1439695,0.143199,0.142883,0.1428705,0.142918,0.143189,0.1439675,0.1447065,0.1458085,0.146692,0.1479185,0.148944,0.147797,0.1487895,0.1497935,0.150378,0.150983,0.1513285,0.1515555,0.1515175,0.151549,0.151383,0.151143,0.151144,0.1507835,0.150524,0.150097,0.1497265,0.1493845,0.1490695,0.148499,0.147893,0.147314,0.1467905,0.1463245,0.1458605,0.1453685,0.144864,0.1443035,0.1437015,0.1431895,0.1426325,0.142134,0.141706,0.141237,0.140847,0.1403965,0.140017,0.139667,0.139228,0.1388595,0.138316,0.137528,0.136694,0.1362525,0.1353635,0.1348345,0.1354305,0.135112,0.1347465,0.1346895,0.1349305,0.135141,0.135132,0.1350605,0.134979,0.13488,0.134907,0.134864,0.1347795,0.1347515,0.1349115,0.134956,0.1349975,0.135103,0.135181,0.135297,0.1353465,0.135483,0.135575,0.1357475,0.1359725,0.1361365,0.1363405,0.1365065,0.1367245,0.1368965,0.136998,0.13694,0.136953,0.1369275,0.136912,0.1370785,0.13718,0.137413,0.1368185,0.13684,0.1373705,0.1375765,0.137903,0.138027,0.137919,0.137135,0.136576,0.1355225,0.1348995,0.134715,0.1350205,0.1355475,0.136212,0.136989,0.138145,0.1388545,0.139973,0.1411065,0.1419995,0.143135,0.144225,0.1450165,0.1458215,0.146725,0.1471525,0.1478515,0.1487015,0.149583,0.150314,0.151116,0.151949,0.151894,0.150297,0.1478755,0.1459075,0.1446035,0.1433245,0.1412645,0.1409235,0.144359,0.145251,0.1440805,0.1423,0.141273,0.140727,0.142604,0.1441855,0.1447895,0.144971,0.1455505,0.1464825,0.1465425,0.1463575,0.1460185,0.146317,0.146493,0.146423,0.148245,0.1486315,0.148322,0.1480815,0.147376,0.1468035,0.1461875,0.147872,0.1469385,0.146175,0.1490915
FS15R_FS4094,-16.156044,145.43678,200,150,FIELD_SPEC_FR,0.5457556578312333,0.03057,0.0271675,0.0226455,0.0228985,0.022885,0.023349,0.021764,0.023919,0.023273,0.023872,0.0249875,0.0253705,0.0259755,0.0264395,0.027056,0.028033,0.029037,0.0301805,0.031983,0.034789,0.0390695,0.045478,0.054115,0.06482,0.075405,0.0857005,0.094428,0.1013095,0.1070075,0.1116315,0.1157635,0.1199305,0.1243455,0.1288185,0.1333315,0.137488,0.1411945,0.144401,0.146701,0.148271,0.149095,0.1489855,0.148341,0.14724,0.145594,0.1436935,0.1417515,0.139743,0.137929,0.1363995,0.135195,0.134133,0.133382,0.1329925,0.132838,0.132854,0.133187,0.133753,0.134322,0.135158,0.1362005,0.137116,0.138067,0.137211,0.1379725,0.138725,0.1392605,0.139853,0.140074,0.1402855,0.1401935,0.1402105,0.1401325,0.139872,0.1396445,0.1395055,0.139114,0.1386605,0.1383845,0.138072,0.1376135,0.137133,0.1365445,0.136057,0.1355305,0.135098,0.1346025,0.1342255,0.133682,0.1331845,0.1326735,0.1321845,0.131686,0.1312715,0.1308375,0.1303455,0.1300185,0.1295985,0.1292275,0.1289205,0.128576,0.1282545,0.127747,0.127039,0.126299,0.125874,0.125078,0.1245445,0.125122,0.1248525,0.1244345,0.1243775,0.124729,0.124888,0.124951,0.1249035,0.1248115,0.1247095,0.124749,0.124847,0.124723,0.124811,0.124847,0.1249505,0.12506,0.125119,0.125238,0.125381,0.125542,0.125654,0.1257945,0.1259685,0.1262145,0.1263795,0.1265445,0.126776,0.12697,0.127121,0.1272025,0.1272725,0.127265,0.127273,0.1274145,0.127473,0.127604,0.1278785,0.127004,0.1273085,0.1276375,0.1278635,0.128231,0.128519,0.128341,0.1275185,0.1270795,0.126415,0.1258975,0.1257645,0.1262625,0.1267055,0.1272495,0.1279715,0.128701,0.1297215,0.13083,0.131645,0.1326745,0.13358,0.1345905,0.1354355,0.1361145,0.137096,0.1376405,0.1382385,0.1390635,0.139824,0.1407605,0.141678,0.142429,0.142082,0.1404355,0.138558,0.136938,0.135437,0.1341615,0.132604,0.132265,0.1355075,0.1357185,0.1346605,0.1330925,0.1318585,0.131226,0.13373,0.1351385,0.1355245,0.1358055,0.1357855,0.1375455,0.137788,0.137561,0.1374365,0.1370115,0.137659,0.137662,0.138638,0.1389085,0.139523,0.138347,0.138939,0.1370395,0.1363285,0.137744,0.1359355,0.1300415,0.135959
FS15R_FS4095,-41.61098,146.83176,26,0,FIELD_SPEC_FR,0.9557091159071948,0.032888,0.02654,0.031411,0.025967,0.024179,0.023866,0.024212,0.0252445,0.025636,0.02663,0.028001,0.0290245,0.029754,0.0304965,0.0313905,0.033035,0.034692,0.0363965,0.038771,0.04239,0.0479765,0.056048,0.066429,0.0785265,0.0897575,0.100177,0.1085455,0.1150595,0.1203565,0.1246795,0.1284015,0.132043,0.1358715,0.139666,0.143494,0.147014,0.1500745,0.1527975,0.154743,0.155948,0.1566105,0.156481,0.155923,0.154898,0.1534715,0.151924,0.150219,0.1484925,0.146895,0.145578,0.1443575,0.143496,0.142773,0.142403,0.1422575,0.14214,0.142253,0.1427915,0.14331,0.1440075,0.1448895,0.1457275,0.14668,0.1459245,0.146992,0.147676,0.1482085,0.148788,0.149334,0.1495855,0.14979,0.1498925,0.1499395,0.150048,0.150109,0.149988,0.1498855,0.14981,0.1497185,0.1496245,0.149456,0.14914,0.14879,0.148431,0.148104,0.147772,0.1475315,0.14725,0.1469015,0.1465155,0.1460665,0.145725,0.145304,0.1449895,0.1446155,0.1443155,0.1439925,0.1436595,0.1433405,0.1431015,0.142861,0.1425875,0.1422265,0.14174,0.1412575,0.1406835,0.140007,0.139232,0.139225,0.1386645,0.138181,0.1381985,0.138586,0.138897,0.13898,0.138986,0.138877,0.138705,0.1387805,0.138717,0.1386045,0.1386825,0.138774,0.138868,0.1389765,0.139124,0.13924,0.139299,0.139408,0.139518,0.139637,0.139725,0.13992,0.1401065,0.1402355,0.140386,0.1405155,0.14073,0.1406745,0.140658,0.140643,0.140672,0.1406915,0.1407875,0.140867,0.1410835,0.140577,0.140944,0.1414355,0.1416565,0.141718,0.1418405,0.141912,0.141388,0.1405935,0.1397995,0.1389575,0.138354,0.1383995,0.1389025,0.1394835,0.140213,0.140918,0.141974,0.143086,0.143812,0.1448505,0.145763,0.146632,0.147469,0.14813,0.1488945,0.149718,0.1502625,0.150912,0.151821,0.152655,0.153559,0.154259,0.1541425,0.1531995,0.151568,0.1498135,0.148215,0.14727,0.145596,0.144938,0.1458925,0.145522,0.143715,0.1409025,0.139239,0.1387415,0.1414555,0.143626,0.1444965,0.1449115,0.1451405,0.1463345,0.1473815,0.146766,0.1462095,0.147103,0.1473065,0.147799,0.1485475,0.150319,0.1489965,0.1498215,0.148336,0.148167,0.147125,0.1488405,0.141487,0.14812,0.152716
FS15R_FS4096,-26.209242,152.64772,50,26,FIELD_SPEC_FR,0.13525484939517884,0.031275,0.017825,0.0256535,0.025071,0.022794,0.024499,0.023474,0.0237895,0.0249555,0.025673,0.0264795,0.0273795,0.0277945,0.028456,0.029622,0.0307845,0.032137,0.033687,0.0358745,0.039249,0.044471,0.052035,0.0622055,0.0742805,0.0859675,0.0970545,0.10609,0.1131755,0.1188685,0.1233015,0.1271605,0.1307195,0.13464,0.138449,0.1423215,0.1458255,0.1489375,0.151563,0.1533335,0.1543795,0.154697,0.154272,0.1533215,0.151899,0.1500355,0.148023,0.145934,0.143856,0.1419035,0.1402385,0.138735,0.13754,0.136658,0.1360735,0.135678,0.135526,0.13548,0.1358175,0.1363445,0.137002,0.137554,0.1383,0.139196,0.138254,0.1389975,0.1395915,0.139956,0.140643,0.1409875,0.141332,0.141288,0.141274,0.141304,0.141212,0.141202,0.141091,0.140792,0.1406295,0.1403915,0.1402545,0.13995,0.1395835,0.139073,0.13857,0.1382045,0.137965,0.13758,0.137211,0.1367665,0.1363405,0.135834,0.1354525,0.1349925,0.1345305,0.134111,0.1337005,0.133272,0.1330035,0.13269,0.132442,0.1321185,0.1317595,0.1312945,0.130799,0.1303,0.1298595,0.129131,0.1284235,0.1284115,0.127847,0.12733,0.127278,0.1276305,0.127911,0.1279245,0.1278245,0.12764,0.1275335,0.1274995,0.1273955,0.127246,0.127274,0.1273455,0.127333,0.127396,0.127464,0.127524,0.1275565,0.127594,0.127744,0.127833,0.127976,0.128127,0.128274,0.128363,0.128454,0.1285955,0.1287,0.128748,0.1286495,0.1286265,0.128616,0.128756,0.1287375,0.1288765,0.128976,0.1280525,0.128203,0.1284965,0.1285775,0.128855,0.128967,0.128712,0.1283625,0.127982,0.1275035,0.1270155,0.126774,0.1266255,0.126822,0.127434,0.128039,0.128895,0.1295615,0.130233,0.1310775,0.1320615,0.1326205,0.1335025,0.1342995,0.1350865,0.1357035,0.136234,0.136837,0.1377505,0.138376,0.139016,0.1397285,0.140635,0.140679,0.1396715,0.1383235,0.136765,0.1352855,0.1342625,0.13334,0.132599,0.133646,0.1330255,0.131621,0.128862,0.126859,0.126276,0.129373,0.131236,0.1319425,0.132592,0.1328955,0.134053,0.1347565,0.13444,0.1339425,0.1348115,0.135476,0.1353865,0.137142,0.1376675,0.138153,0.138394,0.1367915,0.1365275,0.134415,0.1348165,0.1345935,0.129362,0.1294675
FS15R_FS4097,-30.472979,152.49245,75,50,FIELD_SPEC_FR,0.6586787147832946,0.0190685,0.0228585,0.0255275,0.027551,0.0238415,0.0251635,0.0262415,0.026801,0.027392,0.0282575,0.0296105,0.0305275,0.0307755,0.031199,0.0323165,0.033411,0.03466,0.0360925,0.0382415,0.0415115,0.0465,0.0537825,0.0634755,0.075151,0.086565,0.0973625,0.1061235,0.11316,0.118606,0.1229905,0.1268095,0.130336,0.1341705,0.1379995,0.1418565,0.1453705,0.1484515,0.1509655,0.152773,0.153798,0.1541035,0.1535855,0.1525635,0.151089,0.149156,0.1470685,0.1450265,0.1428915,0.140848,0.1391925,0.1376925,0.1365175,0.1354925,0.134956,0.1345345,0.1342995,0.134354,0.1346795,0.135052,0.1357395,0.1364025,0.137264,0.137968,0.137101,0.1378645,0.138305,0.138998,0.1394035,0.139859,0.1400655,0.1400655,0.1400675,0.1401645,0.1400805,0.1399575,0.139853,0.1395735,0.1393435,0.1391485,0.13894,0.1385745,0.138256,0.1377445,0.137288,0.136935,0.136547,0.1362455,0.135812,0.1354105,0.134924,0.1345,0.133989,0.133529,0.1330885,0.13274,0.132387,0.131972,0.1315595,0.131302,0.1309505,0.1306025,0.130324,0.1299345,0.1294685,0.128957,0.128384,0.1276875,0.126962,0.1268815,0.126344,0.125825,0.1257845,0.126187,0.1264805,0.126533,0.126456,0.126311,0.12609,0.126096,0.1259825,0.125933,0.125956,0.1259755,0.126074,0.1261185,0.1262335,0.126248,0.1263445,0.126386,0.126549,0.126654,0.1268465,0.126987,0.127047,0.1272135,0.1274025,0.1275115,0.127563,0.127618,0.127605,0.127566,0.127617,0.127641,0.127693,0.1278455,0.1279825,0.1270785,0.1272535,0.1275465,0.1278565,0.128074,0.1281875,0.1280475,0.1277475,0.1272075,0.1265025,0.1260525,0.1258475,0.126034,0.1264555,0.126775,0.1274795,0.1281525,0.128957,0.1298815,0.1305865,0.1316105,0.132521,0.1334905,0.134218,0.135066,0.135618,0.136258,0.136803,0.137447,0.1384595,0.1392255,0.140301,0.140675,0.140786,0.140193,0.13856,0.137063,0.1356985,0.1348155,0.1334375,0.1327185,0.1338,0.133028,0.131626,0.1284315,0.1266405,0.126108,0.1294875,0.1312075,0.1324005,0.132556,0.133291,0.1345065,0.135243,0.135358,0.135062,0.1354985,0.1359005,0.136711,0.1375805,0.138031,0.138762,0.13701,0.1369915,0.136458,0.136475,0.136664,0.1391795,0.145709,0.1476
